일시,발전구분,지역,지점번호,합산발전량(MWh),기온(°C),강수량(mm),일조(hr),일사(MJ/m2),__dt__,hour,dayofweek,month,is_weekend,hour_sin,hour_cos,month_sin,month_cos,_y_true,_y_pred,_residual,_abs_err,_is_outlier,_rule
2023-02-23 13:00:00,삼천포태양광#5,경상남도 고성군,162,3101.142,12.4,0.0,1.0,2.67,2023-02-23 13:00:00,13,3,2,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,3101.142,6323.3213,-3222.1792890625,3222.1792890625,1,abs_err > mean+3σ (thr=2124.489)
2023-02-23 17:00:00,삼천포태양광#5,경상남도 고성군,162,779.8050000000001,11.3,0.0,1.0,1.09,2023-02-23 17:00:00,17,3,2,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,779.8050000000001,3934.28,-3154.4750292968747,3154.4750292968747,1,abs_err > mean+3σ (thr=2124.489)
2023-02-23 19:00:00,삼천포태양광#5,경상남도 고성군,162,6381.868,8.7,0.0,0.0,0.01,2023-02-23 19:00:00,19,3,2,0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,6381.868,3294.4995,3087.3684882812504,3087.3684882812504,1,abs_err > mean+3σ (thr=2124.489)
2023-02-23 20:00:00,삼천포태양광#5,경상남도 고성군,162,6390.305,8.1,0.0,0.0,0.0,2023-02-23 20:00:00,20,3,2,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,6390.305,2739.5723,3650.7327343750003,3650.7327343750003,1,abs_err > mean+3σ (thr=2124.489)
2023-02-24 09:00:00,삼천포태양광#5,경상남도 고성군,162,4279.889,7.8,0.0,0.0,0.5,2023-02-24 09:00:00,9,4,2,0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,4279.889,981.8162,3298.072776855469,3298.072776855469,1,abs_err > mean+3σ (thr=2124.489)
2023-02-24 17:00:00,삼천포태양광#5,경상남도 고성군,162,1131.293,13.5,0.0,1.0,1.05,2023-02-24 17:00:00,17,4,2,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,1131.293,3726.2205,-2594.9274589843753,2594.9274589843753,1,abs_err > mean+3σ (thr=2124.489)
2023-02-24 19:00:00,삼천포태양광#5,경상남도 고성군,162,6315.3150000000005,9.1,0.0,0.0,0.01,2023-02-24 19:00:00,19,4,2,0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,6315.3150000000005,3294.4995,3020.8154882812505,3020.8154882812505,1,abs_err > mean+3σ (thr=2124.489)
2023-02-24 20:00:00,삼천포태양광#5,경상남도 고성군,162,6318.561,8.3,0.0,0.0,0.0,2023-02-24 20:00:00,20,4,2,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,6318.561,2777.784,3540.7770644531247,3540.7770644531247,1,abs_err > mean+3σ (thr=2124.489)
2023-02-25 09:00:00,삼천포태양광#5,경상남도 고성군,162,6374.714,2.4,0.0,0.9,0.8,2023-02-25 09:00:00,9,5,2,1,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,6374.714,2397.689,3977.02503515625,3977.02503515625,1,abs_err > mean+3σ (thr=2124.489)
2023-02-25 17:00:00,삼천포태양광#5,경상남도 고성군,162,1438.549,9.2,0.0,1.0,1.17,2023-02-25 17:00:00,17,5,2,1,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,1438.549,3946.7947,-2508.245677734375,2508.245677734375,1,abs_err > mean+3σ (thr=2124.489)
2023-02-25 20:00:00,삼천포태양광#5,경상남도 고성군,162,6318.254999999999,5.5,0.0,0.0,0.0,2023-02-25 20:00:00,20,5,2,1,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,6318.254999999999,2693.3162,3624.938837890624,3624.938837890624,1,abs_err > mean+3σ (thr=2124.489)
2023-02-26 09:00:00,삼천포태양광#5,경상남도 고성군,162,6127.631,2.8,0.0,0.9,0.77,2023-02-26 09:00:00,9,6,2,1,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,6127.631,2352.7375,3774.8934511718753,3774.8934511718753,1,abs_err > mean+3σ (thr=2124.489)
2023-02-26 17:00:00,삼천포태양광#5,경상남도 고성군,162,1494.421,9.9,0.0,1.0,1.21,2023-02-26 17:00:00,17,6,2,1,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,1494.421,3903.8394,-2409.4183554687497,2409.4183554687497,1,abs_err > mean+3σ (thr=2124.489)
2023-02-26 20:00:00,삼천포태양광#5,경상남도 고성군,162,6309.888999999999,4.9,0.0,0.0,0.0,2023-02-26 20:00:00,20,6,2,1,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,6309.888999999999,2761.059,3548.829917968749,3548.829917968749,1,abs_err > mean+3σ (thr=2124.489)
2023-02-27 09:00:00,삼천포태양광#5,경상남도 고성군,162,6030.798000000001,4.3,0.0,0.9,0.81,2023-02-27 09:00:00,9,0,2,0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,6030.798000000001,2336.4534,3694.3446308593757,3694.3446308593757,1,abs_err > mean+3σ (thr=2124.489)
2023-02-27 17:00:00,삼천포태양광#5,경상남도 고성군,162,1527.711,11.8,0.0,1.0,1.26,2023-02-27 17:00:00,17,0,2,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,1527.711,3805.4836,-2277.7726425781248,2277.7726425781248,1,abs_err > mean+3σ (thr=2124.489)
2023-02-27 20:00:00,삼천포태양광#5,경상남도 고성군,162,6317.073,8.2,0.0,0.0,0.0,2023-02-27 20:00:00,20,0,2,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,6317.073,2747.265,3569.8081074218753,3569.8081074218753,1,abs_err > mean+3σ (thr=2124.489)
2023-02-28 08:00:00,삼천포태양광#5,경상남도 고성군,162,3171.736,6.2,0.0,0.0,0.08,2023-02-28 08:00:00,8,1,2,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,3171.736,939.4927,2232.24332421875,2232.24332421875,1,abs_err > mean+3σ (thr=2124.489)
2023-02-28 09:00:00,삼천포태양광#5,경상남도 고성군,162,6052.093000000001,9.4,0.0,1.0,0.83,2023-02-28 09:00:00,9,1,2,0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,6052.093000000001,2754.455,3297.6379218750008,3297.6379218750008,1,abs_err > mean+3σ (thr=2124.489)
2023-02-28 17:00:00,삼천포태양광#5,경상남도 고성군,162,1450.825,12.7,0.0,1.0,1.28,2023-02-28 17:00:00,17,1,2,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,1450.825,3712.765,-2261.939892578125,2261.939892578125,1,abs_err > mean+3σ (thr=2124.489)
2023-02-28 20:00:00,삼천포태양광#5,경상남도 고성군,162,6310.965,10.1,0.0,0.0,0.0,2023-02-28 20:00:00,20,1,2,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,6310.965,2813.6162,3497.3487890625,3497.3487890625,1,abs_err > mean+3σ (thr=2124.489)
2023-03-01 17:00:00,삼천포태양광#5,경상남도 고성군,162,570.292,12.8,0.0,1.0,0.99,2023-03-01 17:00:00,17,2,3,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,570.292,3881.6487,-3311.356681640625,3311.356681640625,1,abs_err > mean+3σ (thr=2124.489)
2023-03-01 20:00:00,삼천포태양광#5,경상남도 고성군,162,0.0,10.3,0.0,0.0,0.0,2023-03-01 20:00:00,20,2,3,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0,3056.9739,-3056.973876953125,3056.973876953125,1,abs_err > mean+3σ (thr=2124.489)
2023-03-02 09:00:00,삼천포태양광#5,경상남도 고성군,162,6494.266,4.2,0.0,1.0,0.88,2023-03-02 09:00:00,9,3,3,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,6494.266,2284.3005,4209.965462890625,4209.965462890625,1,abs_err > mean+3σ (thr=2124.489)
2023-03-02 17:00:00,삼천포태양광#5,경상남도 고성군,162,1628.31,9.0,0.0,1.0,1.26,2023-03-02 17:00:00,17,3,3,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1628.31,4112.521,-2484.21099609375,2484.21099609375,1,abs_err > mean+3σ (thr=2124.489)
2023-03-02 20:00:00,삼천포태양광#5,경상남도 고성군,162,6385.484,5.3,0.0,0.0,0.0,2023-03-02 20:00:00,20,3,3,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,6385.484,3004.5413,3380.9427402343754,3380.9427402343754,1,abs_err > mean+3σ (thr=2124.489)
2023-03-03 08:00:00,삼천포태양광#5,경상남도 고성군,162,3240.953,0.5,0.0,0.0,0.11,2023-03-03 08:00:00,8,4,3,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,3240.953,1040.8198,2200.13317578125,2200.13317578125,1,abs_err > mean+3σ (thr=2124.489)
2023-03-03 09:00:00,삼천포태양광#5,경상남도 고성군,162,6149.253,4.0,0.0,1.0,0.87,2023-03-03 09:00:00,9,4,3,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,6149.253,2351.5916,3797.6614472656247,3797.6614472656247,1,abs_err > mean+3σ (thr=2124.489)
2023-03-03 17:00:00,삼천포태양광#5,경상남도 고성군,162,959.39,10.6,0.0,1.0,1.25,2023-03-03 17:00:00,17,4,3,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,959.39,4011.3477,-3051.95765625,3051.95765625,1,abs_err > mean+3σ (thr=2124.489)
2023-03-03 19:00:00,삼천포태양광#5,경상남도 고성군,162,6381.868,7.9,0.0,0.0,0.01,2023-03-03 19:00:00,19,4,3,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,6381.868,3639.664,2742.2039375000004,2742.2039375000004,1,abs_err > mean+3σ (thr=2124.489)
2023-03-03 20:00:00,삼천포태양광#5,경상남도 고성군,162,6381.868,7.0,0.0,0.0,0.0,2023-03-03 20:00:00,20,4,3,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,6381.868,2956.968,3424.8999824218754,3424.8999824218754,1,abs_err > mean+3σ (thr=2124.489)
2023-03-04 13:00:00,삼천포태양광#5,경상남도 고성군,162,1548.2490000000005,14.7,0.0,1.0,2.4,2023-03-04 13:00:00,13,5,3,1,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,1548.2490000000005,4749.692,-3201.4428945312493,3201.4428945312493,1,abs_err > mean+3σ (thr=2124.489)
2023-03-04 17:00:00,삼천포태양광#5,경상남도 고성군,162,909.536,13.7,0.0,1.0,1.0,2023-03-04 17:00:00,17,5,3,1,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,909.536,3781.9915,-2872.455455078125,2872.455455078125,1,abs_err > mean+3σ (thr=2124.489)
2023-03-04 19:00:00,삼천포태양광#5,경상남도 고성군,162,6320.338,10.7,0.0,0.0,0.01,2023-03-04 19:00:00,19,5,3,1,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,6320.338,3807.314,2513.0240351562497,2513.0240351562497,1,abs_err > mean+3σ (thr=2124.489)
2023-03-04 20:00:00,삼천포태양광#5,경상남도 고성군,162,6314.978,9.8,0.0,0.0,0.0,2023-03-04 20:00:00,20,5,3,1,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,6314.978,3104.8667,3210.11130078125,3210.11130078125,1,abs_err > mean+3σ (thr=2124.489)
2023-03-05 09:00:00,삼천포태양광#5,경상남도 고성군,162,4452.137,8.4,0.0,0.8,0.8,2023-03-05 09:00:00,9,6,3,1,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,4452.137,2253.4565,2198.6804570312497,2198.6804570312497,1,abs_err > mean+3σ (thr=2124.489)
2023-03-05 17:00:00,삼천포태양광#5,경상남도 고성군,162,720.413,13.4,0.0,1.0,1.04,2023-03-05 17:00:00,17,6,3,1,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,720.413,3781.9915,-3061.578455078125,3061.578455078125,1,abs_err > mean+3σ (thr=2124.489)
2023-03-05 19:00:00,삼천포태양광#5,경상남도 고성군,162,6301.228999999999,10.4,0.0,0.0,0.02,2023-03-05 19:00:00,19,6,3,1,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,6301.228999999999,3756.9424,2544.2866171874994,2544.2866171874994,1,abs_err > mean+3σ (thr=2124.489)
2023-03-05 20:00:00,삼천포태양광#5,경상남도 고성군,162,6287.764999999999,9.0,0.0,0.0,0.0,2023-03-05 20:00:00,20,6,3,1,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,6287.764999999999,3069.0344,3218.7305761718744,3218.7305761718744,1,abs_err > mean+3σ (thr=2124.489)
2023-03-06 09:00:00,삼천포태양광#5,경상남도 고성군,162,4746.326,8.2,0.0,0.8,0.79,2023-03-06 09:00:00,9,0,3,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,4746.326,2260.8684,2485.457591796875,2485.457591796875,1,abs_err > mean+3σ (thr=2124.489)
2023-03-06 17:00:00,삼천포태양광#5,경상남도 고성군,162,1254.679,14.4,0.0,1.0,1.23,2023-03-06 17:00:00,17,0,3,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1254.679,3745.2014,-2490.522416015625,2490.522416015625,1,abs_err > mean+3σ (thr=2124.489)
2023-03-06 19:00:00,삼천포태양광#5,경상남도 고성군,162,6377.0470000000005,11.7,0.0,0.0,0.03,2023-03-06 19:00:00,19,0,3,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,6377.0470000000005,3852.3289,2524.7181425781255,2524.7181425781255,1,abs_err > mean+3σ (thr=2124.489)
2023-03-06 20:00:00,삼천포태양광#5,경상남도 고성군,162,6381.868,11.4,0.0,0.0,0.0,2023-03-06 20:00:00,20,0,3,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,6381.868,3249.5435,3132.3245429687504,3132.3245429687504,1,abs_err > mean+3σ (thr=2124.489)
2023-03-07 12:00:00,삼천포태양광#5,경상남도 고성군,162,612.273,15.4,0.0,1.0,2.37,2023-03-07 12:00:00,12,1,3,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,612.273,3632.0671,-3019.794138671875,3019.794138671875,1,abs_err > mean+3σ (thr=2124.489)
2023-03-07 13:00:00,삼천포태양광#5,경상남도 고성군,162,805.116,16.4,0.0,1.0,2.49,2023-03-07 13:00:00,13,1,3,0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,805.116,5114.323,-4309.2072421875,4309.2072421875,1,abs_err > mean+3σ (thr=2124.489)
2023-03-07 17:00:00,삼천포태양광#5,경상남도 고성군,162,899.127,16.2,0.0,1.0,1.03,2023-03-07 17:00:00,17,1,3,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,899.127,3866.468,-2967.341017578125,2967.341017578125,1,abs_err > mean+3σ (thr=2124.489)
2023-03-07 19:00:00,삼천포태양광#5,경상남도 고성군,162,6385.484,14.0,0.0,0.0,0.03,2023-03-07 19:00:00,19,1,3,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,6385.484,3765.6753,2619.8087070312504,2619.8087070312504,1,abs_err > mean+3σ (thr=2124.489)
2023-03-07 20:00:00,삼천포태양광#5,경상남도 고성군,162,6381.868,13.4,0.0,0.0,0.0,2023-03-07 20:00:00,20,1,3,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,6381.868,3196.8403,3185.0276679687504,3185.0276679687504,1,abs_err > mean+3σ (thr=2124.489)
2023-03-08 12:00:00,삼천포태양광#5,경상남도 고성군,162,682.179,16.9,0.0,1.0,2.32,2023-03-08 12:00:00,12,2,3,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,682.179,3662.182,-2980.002884765625,2980.002884765625,1,abs_err > mean+3σ (thr=2124.489)
2023-03-08 13:00:00,삼천포태양광#5,경상남도 고성군,162,617.094,17.6,0.0,1.0,2.52,2023-03-08 13:00:00,13,2,3,0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,617.094,5159.87,-4542.7761171875,4542.7761171875,1,abs_err > mean+3σ (thr=2124.489)
2023-03-08 17:00:00,삼천포태양광#5,경상남도 고성군,162,1326.995,16.8,0.0,1.0,1.2,2023-03-08 17:00:00,17,2,3,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1326.995,3792.7017,-2465.70666015625,2465.70666015625,1,abs_err > mean+3σ (thr=2124.489)
2023-03-08 19:00:00,삼천포태양광#5,경상남도 고성군,162,6377.0470000000005,14.5,0.0,0.0,0.04,2023-03-08 19:00:00,19,2,3,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,6377.0470000000005,3765.6753,2611.3717070312505,2611.3717070312505,1,abs_err > mean+3σ (thr=2124.489)
2023-03-08 20:00:00,삼천포태양광#5,경상남도 고성군,162,6381.868,13.7,0.0,0.0,0.0,2023-03-08 20:00:00,20,2,3,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,6381.868,3196.8403,3185.0276679687504,3185.0276679687504,1,abs_err > mean+3σ (thr=2124.489)
2023-03-09 17:00:00,삼천포태양광#5,경상남도 고성군,162,873.816,15.0,0.0,1.0,1.06,2023-03-09 17:00:00,17,3,3,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,873.816,3857.9194,-2984.10343359375,2984.10343359375,1,abs_err > mean+3σ (thr=2124.489)
2023-03-09 19:00:00,삼천포태양광#5,경상남도 고성군,162,6377.0470000000005,13.2,0.0,0.0,0.03,2023-03-09 19:00:00,19,3,3,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,6377.0470000000005,3823.8052,2553.2418242187505,2553.2418242187505,1,abs_err > mean+3σ (thr=2124.489)
2023-03-09 20:00:00,삼천포태양광#5,경상남도 고성군,162,6381.868,12.4,0.0,0.0,0.0,2023-03-09 20:00:00,20,3,3,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,6381.868,3277.0178,3104.8501777343754,3104.8501777343754,1,abs_err > mean+3σ (thr=2124.489)
2023-03-10 09:00:00,삼천포태양광#5,경상남도 고성군,162,4722.2210000000005,10.3,0.0,0.2,0.58,2023-03-10 09:00:00,9,4,3,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,4722.2210000000005,1657.3932,3064.827811523438,3064.827811523438,1,abs_err > mean+3σ (thr=2124.489)
2023-03-10 12:00:00,삼천포태양광#5,경상남도 고성군,162,1189.594,16.6,0.0,1.0,2.59,2023-03-10 12:00:00,12,4,3,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1189.594,3582.1714,-2392.57738671875,2392.57738671875,1,abs_err > mean+3σ (thr=2124.489)
2023-03-10 13:00:00,삼천포태양광#5,경상남도 고성군,162,2931.2,18.7,0.0,1.0,2.75,2023-03-10 13:00:00,13,4,3,0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,2931.2,5332.8584,-2401.6583984375,2401.6583984375,1,abs_err > mean+3σ (thr=2124.489)
2023-03-10 17:00:00,삼천포태양광#5,경상남도 고성군,162,1023.269,17.8,0.0,1.0,1.11,2023-03-10 17:00:00,17,4,3,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1023.269,3857.9194,-2834.6504335937498,2834.6504335937498,1,abs_err > mean+3σ (thr=2124.489)
2023-03-10 19:00:00,삼천포태양광#5,경상남도 고성군,162,6381.868,14.4,0.0,0.0,0.03,2023-03-10 19:00:00,19,4,3,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,6381.868,3765.6753,2616.1927070312504,2616.1927070312504,1,abs_err > mean+3σ (thr=2124.489)
2023-03-10 20:00:00,삼천포태양광#5,경상남도 고성군,162,6385.484,13.0,0.0,0.0,0.0,2023-03-10 20:00:00,20,4,3,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,6385.484,3221.0198,3164.4642246093754,3164.4642246093754,1,abs_err > mean+3σ (thr=2124.489)
2023-03-11 12:00:00,삼천포태양광#5,경상남도 고성군,162,710.564,15.6,0.0,1.0,2.21,2023-03-11 12:00:00,12,5,3,1,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,710.564,3272.6284,-2562.06441796875,2562.06441796875,1,abs_err > mean+3σ (thr=2124.489)
2023-03-11 13:00:00,삼천포태양광#5,경상남도 고성군,162,694.095,15.9,0.0,1.0,2.33,2023-03-11 13:00:00,13,5,3,1,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,694.095,4851.936,-4157.84103515625,4157.84103515625,1,abs_err > mean+3σ (thr=2124.489)
2023-03-11 14:00:00,삼천포태양광#5,경상남도 고성군,162,859.512,16.4,0.0,1.0,2.49,2023-03-11 14:00:00,14,5,3,1,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,859.512,5603.139,-4743.62716015625,4743.62716015625,1,abs_err > mean+3σ (thr=2124.489)
2023-03-11 16:00:00,삼천포태양광#5,경상남도 고성군,162,1050.212,14.1,0.0,0.6,1.24,2023-03-11 16:00:00,16,5,3,1,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1050.212,4166.4004,-3116.188390625,3116.188390625,1,abs_err > mean+3σ (thr=2124.489)
2023-03-11 17:00:00,삼천포태양광#5,경상남도 고성군,162,687.552,14.8,0.0,0.0,0.51,2023-03-11 17:00:00,17,5,3,1,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,687.552,3249.0447,-2561.492677734375,2561.492677734375,1,abs_err > mean+3σ (thr=2124.489)
2023-03-11 19:00:00,삼천포태양광#5,경상남도 고성군,162,6319.128000000001,11.6,0.0,0.0,0.04,2023-03-11 19:00:00,19,5,3,1,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,6319.128000000001,3852.3289,2466.7991425781256,2466.7991425781256,1,abs_err > mean+3σ (thr=2124.489)
2023-03-11 20:00:00,삼천포태양광#5,경상남도 고성군,162,6317.995000000001,11.5,0.0,0.0,0.0,2023-03-11 20:00:00,20,5,3,1,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,6317.995000000001,3249.5435,3068.451542968751,3068.451542968751,1,abs_err > mean+3σ (thr=2124.489)
2023-03-12 18:00:00,삼천포태양광#5,경상남도 고성군,162,6227.639999999999,8.8,1.1,0.0,0.06,2023-03-12 18:00:00,18,6,3,1,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,6227.639999999999,3112.5042,3115.1358496093744,3115.1358496093744,1,abs_err > mean+3σ (thr=2124.489)
2023-03-12 19:00:00,삼천포태양광#5,경상남도 고성군,162,1295.923,8.7,0.0,0.0,0.0,2023-03-12 19:00:00,19,6,3,1,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,1295.923,4084.3904,-2788.467380859375,2788.467380859375,1,abs_err > mean+3σ (thr=2124.489)
2023-03-12 20:00:00,삼천포태양광#5,경상남도 고성군,162,0.0,8.1,0.0,0.0,0.0,2023-03-12 20:00:00,20,6,3,1,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.0,3007.8274,-3007.827392578125,3007.827392578125,1,abs_err > mean+3σ (thr=2124.489)
2023-03-13 08:00:00,삼천포태양광#5,경상남도 고성군,162,3662.795,1.7,0.0,0.2,0.16,2023-03-13 08:00:00,8,0,3,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,3662.795,1453.7594,2209.0356005859376,2209.0356005859376,1,abs_err > mean+3σ (thr=2124.489)
2023-03-13 09:00:00,삼천포태양광#5,경상남도 고성군,162,6049.216,3.7,0.0,1.0,1.1,2023-03-13 09:00:00,9,0,3,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,6049.216,2380.53,3668.6859707031253,3668.6859707031253,1,abs_err > mean+3σ (thr=2124.489)
2023-03-13 17:00:00,삼천포태양광#5,경상남도 고성군,162,1769.326,9.7,0.0,1.0,1.41,2023-03-13 17:00:00,17,0,3,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1769.326,4081.8418,-2312.515796875,2312.515796875,1,abs_err > mean+3σ (thr=2124.489)
2023-03-13 20:00:00,삼천포태양광#5,경상남도 고성군,162,6395.126,7.4,0.0,0.0,0.0,2023-03-13 20:00:00,20,0,3,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,6395.126,2929.494,3465.632103515625,3465.632103515625,1,abs_err > mean+3σ (thr=2124.489)
2023-03-14 08:00:00,삼천포태양광#5,경상남도 고성군,162,3697.747,4.6,0.0,0.2,0.18,2023-03-14 08:00:00,8,1,3,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,3697.747,1571.4108,2126.3362333984373,2126.3362333984373,1,abs_err > mean+3σ (thr=2124.489)
2023-03-14 09:00:00,삼천포태양광#5,경상남도 고성군,162,6236.032,9.0,0.0,1.0,1.05,2023-03-14 09:00:00,9,1,3,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,6236.032,2541.134,3694.897966796875,3694.897966796875,1,abs_err > mean+3σ (thr=2124.489)
2023-03-14 17:00:00,삼천포태양광#5,경상남도 고성군,162,1680.137,13.6,0.0,1.0,1.41,2023-03-14 17:00:00,17,1,3,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1680.137,3808.4414,-2128.3044062500003,2128.3044062500003,1,abs_err > mean+3σ (thr=2124.489)
2023-03-14 20:00:00,삼천포태양광#5,경상남도 고성군,162,6386.689,10.4,0.0,0.0,0.0,2023-03-14 20:00:00,20,1,3,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,6386.689,3232.003,3154.6860703125003,3154.6860703125003,1,abs_err > mean+3σ (thr=2124.489)
2023-03-15 09:00:00,삼천포태양광#5,경상남도 고성군,162,5432.121,10.2,0.0,0.5,0.67,2023-03-15 09:00:00,9,2,3,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,5432.121,2310.0159,3122.105130859375,3122.105130859375,1,abs_err > mean+3σ (thr=2124.489)
2023-03-15 17:00:00,삼천포태양광#5,경상남도 고성군,162,1604.205,18.2,0.0,0.8,1.5,2023-03-15 17:00:00,17,2,3,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1604.205,4017.187,-2412.98201171875,2412.98201171875,1,abs_err > mean+3σ (thr=2124.489)
2023-03-15 19:00:00,삼천포태양광#5,경상남도 고성군,162,6378.253,16.2,0.0,0.0,0.04,2023-03-15 19:00:00,19,2,3,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,6378.253,3688.546,2689.7071015624997,2689.7071015624997,1,abs_err > mean+3σ (thr=2124.489)
2023-03-15 20:00:00,삼천포태양광#5,경상남도 고성군,162,6320.963,15.8,0.0,0.0,0.0,2023-03-15 20:00:00,20,2,3,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,6320.963,3119.711,3201.2520624999997,3201.2520624999997,1,abs_err > mean+3σ (thr=2124.489)
2023-03-16 09:00:00,삼천포태양광#5,경상남도 고성군,162,4974.121,10.6,0.0,1.0,0.91,2023-03-16 09:00:00,9,3,3,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,4974.121,2582.2947,2391.826322265625,2391.826322265625,1,abs_err > mean+3σ (thr=2124.489)
